id,value
CVD;Vascular Diseases;Myocardial Ischemia;Acute Coronary Syndrome,C14907585124
CVD;Vascular Diseases;Myocardial Ischemia;Angina Pectoris,C14907585187
"CVD;Vascular Diseases;Myocardial Ischemia;Angina Pectoris;Angina, Unstable",C14907585187150
"CVD;Vascular Diseases;Myocardial Ischemia;Angina Pectoris;Angina, Unstable;Angina Pectoris, Variant",C14907585187150500
"CVD;Vascular Diseases;Myocardial Ischemia;Angina Pectoris;Angina, Stable",C14907585187362
CVD;Vascular Diseases;Myocardial Ischemia;Angina Pectoris;Microvascular Angina,C14907585187575
CVD;Vascular Diseases;Myocardial Ischemia;Coronary Disease,C14907585250
CVD;Vascular Diseases;Myocardial Ischemia;Coronary Disease;Coronary Aneurysm,C14907585250250
CVD;Vascular Diseases;Myocardial Ischemia;Coronary Disease;Coronary Artery Disease,C14907585250260
CVD;Vascular Diseases;Myocardial Ischemia;Coronary Disease;Coronary Occlusion,C14907585250272
CVD;Vascular Diseases;Myocardial Ischemia;Coronary Disease;Coronary Stenosis,C14907585250285
CVD;Vascular Diseases;Myocardial Ischemia;Coronary Disease;Coronary Stenosis;Coronary Restenosis,C14907585250285200
CVD;Vascular Diseases;Myocardial Ischemia;Coronary Disease;Coronary Thrombosis,C14907585250290
CVD;Vascular Diseases;Myocardial Ischemia;Coronary Disease;Coronary Vasospasm,C14907585250295
CVD;Vascular Diseases;Myocardial Ischemia;Coronary Disease;Coronary-Subclavian Steal Syndrome,C14907585250647
CVD;Vascular Diseases;Myocardial Ischemia;Kounis Syndrome,C14907585375
CVD;Vascular Diseases;Myocardial Ischemia;Myocardial Infarction,C14907585500
CVD;Vascular Diseases;Myocardial Ischemia;Myocardial Infarction;Anterior Wall Myocardial Infarction,C14907585500093
CVD;Vascular Diseases;Myocardial Ischemia;Myocardial Infarction;Inferior Wall Myocardial Infarction,C14907585500187
CVD;Vascular Diseases;Myocardial Ischemia;Myocardial Infarction;No-Reflow Phenomenon,C14907585500562
CVD;Vascular Diseases;Myocardial Ischemia;Myocardial Infarction;Non-ST Elevated Myocardial Infarction,C14907585500656
"CVD;Vascular Diseases;Myocardial Ischemia;Myocardial Infarction;Shock, Cardiogenic",C14907585500750
CVD;Vascular Diseases;Myocardial Ischemia;Myocardial Infarction;ST Elevation Myocardial Infarction,C14907585500875
CVD;Vascular Diseases;Myocardial Ischemia;Myocardial Reperfusion Injury,C14907585625
"CVD;Vascular Diseases;Optic Neuropathy, Ischemic",C14907601
CVD;Vascular Diseases;Peliosis Hepatis,C14907609
CVD;Vascular Diseases;Peripheral Vascular Diseases,C14907617
CVD;Vascular Diseases;Peripheral Vascular Diseases;Blue Toe Syndrome,C14907617249
CVD;Vascular Diseases;Peripheral Vascular Diseases;Erythromelalgia,C14907617500
CVD;Vascular Diseases;Peripheral Vascular Diseases;Livedo Reticularis,C14907617625
CVD;Vascular Diseases;Peripheral Vascular Diseases;May-Thurner Syndrome,C14907617648
CVD;Vascular Diseases;Peripheral Vascular Diseases;Peripheral Arterial Disease,C14907617671
CVD;Vascular Diseases;Peripheral Vascular Diseases;Phlebitis,C14907617718
CVD;Vascular Diseases;Peripheral Vascular Diseases;Phlebitis;Postphlebitic Syndrome,C14907617718760
CVD;Vascular Diseases;Peripheral Vascular Diseases;Phlebitis;Thrombophlebitis,C14907617718788
CVD;Vascular Diseases;Peripheral Vascular Diseases;Phlebitis;Thrombophlebitis;Lemierre Syndrome,C14907617718788500
CVD;Vascular Diseases;Peripheral Vascular Diseases;Raynaud Disease,C14907617812
CVD;Vascular Diseases;Peripheral Vascular Diseases;Raynaud Disease;CREST Syndrome,C14907617812500
CVD;Vascular Diseases;Prehypertension,C14907653
CVD;Vascular Diseases;Pulmonary Veno-Occlusive Disease,C14907690
CVD;Vascular Diseases;Reperfusion Injury,C14907725
CVD;Vascular Diseases;Reperfusion Injury;Myocardial Reperfusion Injury,C14907725600
CVD;Vascular Diseases;Reperfusion Injury;Primary Graft Dysfunction,C14907725675
CVD;Vascular Diseases;Retinal Vein Occlusion,C14907760
CVD;Vascular Diseases;Scimitar Syndrome,C14907780
CVD;Vascular Diseases;Spinal Cord Vascular Diseases,C14907790
CVD;Vascular Diseases;Spinal Cord Vascular Diseases;Spinal Cord Ischemia,C14907790550
CVD;Vascular Diseases;Spinal Cord Vascular Diseases;Spinal Cord Ischemia;Anterior Spinal Artery Syndrome,C14907790550100
CVD;Vascular Diseases;Splenic Infarction,C14907795
"CVD;Vascular Diseases;Stenosis, Pulmonary Vein",C14907798
CVD;Vascular Diseases;Superior Vena Cava Syndrome,C14907800
CVD;Vascular Diseases;Telangiectasis,C14907823
CVD;Vascular Diseases;Telangiectasis;Ataxia Telangiectasia,C14907823213
CVD;Vascular Diseases;Telangiectasis;CREST Syndrome,C14907823225
CVD;Vascular Diseases;Telangiectasis;Retinal Telangiectasis,C14907823502
"CVD;Vascular Diseases;Telangiectasis;Telangiectasia, Hereditary Hemorrhagic",C14907823780
CVD;Vascular Diseases;Thoracic Outlet Syndrome,C14907863
CVD;Vascular Diseases;Thoracic Outlet Syndrome;Cervical Rib Syndrome,C14907863200
CVD;Vascular Diseases;Varicocele,C14907903
CVD;Vascular Diseases;Varicose Veins,C14907927
CVD;Vascular Diseases;Varicose Veins;Varicose Ulcer,C14907927730
CVD;Vascular Diseases;Vascular Fistula,C14907933
CVD;Vascular Diseases;Vascular Fistula;Arterio-Arterial Fistula,C14907933110
CVD;Vascular Diseases;Vascular Fistula;Arterio-Arterial Fistula;Bland White Garland Syndrome,C14907933110500
CVD;Vascular Diseases;Vascular Fistula;Arteriovenous Fistula,C14907933555
CVD;Vascular Diseases;Vascular Fistula;Arteriovenous Fistula;Carotid-Cavernous Sinus Fistula,C14907933555500
CVD;Vascular Diseases;Vascular Neoplasms,C14907936
CVD;Vascular Diseases;Vascular System Injuries,C14907937
CVD;Vascular Diseases;Vasculitis,C14907940
CVD;Vascular Diseases;Vasculitis;Aortitis,C14907940080
CVD;Vascular Diseases;Vasculitis;Arteritis,C14907940090
"CVD;Vascular Diseases;Vasculitis;Arteritis;AIDS Arteritis, Central Nervous System",C14907940090170
CVD;Vascular Diseases;Vasculitis;Arteritis;Endarteritis,C14907940090340
CVD;Vascular Diseases;Vasculitis;Arteritis;Giant Cell Arteritis,C14907940090530
CVD;Vascular Diseases;Vasculitis;Arteritis;Polyarteritis Nodosa,C14907940090720
CVD;Vascular Diseases;Vasculitis;Arteritis;Takayasu Arteritis,C14907940090800
CVD;Vascular Diseases;Vasculitis;Behcet Syndrome,C14907940100
CVD;Vascular Diseases;Vasculitis;Cogan Syndrome,C14907940320
CVD;Vascular Diseases;Vasculitis;Malignant Atrophic Papulosis,C14907940530
CVD;Vascular Diseases;Vasculitis;Mucocutaneous Lymph Node Syndrome,C14907940560
CVD;Vascular Diseases;Vasculitis;Phlebitis,C14907940740
CVD;Vascular Diseases;Vasculitis;Phlebitis;Thrombophlebitis,C14907940740910
CVD;Vascular Diseases;Vasculitis;Phlebitis;Thrombophlebitis;Lemierre Syndrome,C14907940740910500
"CVD;Vascular Diseases;Vasculitis;Purpura, Schoenlein-Henoch",C14907940777
CVD;Vascular Diseases;Vasculitis;Retinal Vasculitis,C14907940815
CVD;Vascular Diseases;Vasculitis;Shwartzman Phenomenon,C14907940890
CVD;Vascular Diseases;Vasculitis;Systemic Vasculitis,C14907940897
CVD;Vascular Diseases;Vasculitis;Systemic Vasculitis;Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis,C14907940897249
CVD;Vascular Diseases;Vasculitis;Systemic Vasculitis;Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis;Churg-Strauss Syndrome,C14907940897249249
CVD;Vascular Diseases;Vasculitis;Systemic Vasculitis;Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis;Microscopic Polyangiitis,C14907940897249500
CVD;Vascular Diseases;Vasculitis;Systemic Vasculitis;Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis;Granulomatosis with Polyangiitis,C14907940897249750
CVD;Vascular Diseases;Vasculitis;Systemic Vasculitis;Polyarteritis Nodosa,C14907940897500
CVD;Vascular Diseases;Vasculitis;Systemic Vasculitis;Rheumatoid Vasculitis,C14907940897750
CVD;Vascular Diseases;Vasculitis;Thromboangiitis Obliterans,C14907940905
"CVD;Vascular Diseases;Vasculitis;Vasculitis, Central Nervous System",C14907940907
"CVD;Vascular Diseases;Vasculitis;Vasculitis, Central Nervous System;AIDS Arteritis, Central Nervous System",C14907940907175
"CVD;Vascular Diseases;Vasculitis;Vasculitis, Central Nervous System;Giant Cell Arteritis",C14907940907700
"CVD;Vascular Diseases;Vasculitis;Vasculitis, Central Nervous System;Lupus Vasculitis, Central Nervous System",C14907940907850
"CVD;Vascular Diseases;Vasculitis;Vasculitis, Leukocytoclastic, Cutaneous",C14907940910
CVD;Vascular Diseases;Vasoplegia,C14907946
CVD;Vascular Diseases;Venous Insufficiency,C14907952
CVD;Vascular Diseases;Venous Insufficiency;Postphlebitic Syndrome,C14907952760
CVD;Vascular Diseases;Venous Insufficiency;Postthrombotic Syndrome,C14907952880
